Bug_id,Timestamp,Summary
367394,2007-01-18 11:21:35,show_bug should include a class bz_group_<whatever> so pages can be styled
367422,2007-01-18 13:59:52,"A classification created with no products, does not provide a UI for adding products later"
367466,2007-01-19 03:46:55,"If you submit a bug report three days after you fill it out, the token has expired and you can't submit the bug"
367475,2007-01-19 01:51:01,"don't mention database to end users, especially not for bug creation"
367488,2007-01-19 03:22:31,newchangedemail template option %product% not documented
367649,2007-01-21 05:20:03,Deleting an attachment should set isobsolete to 1
367654,2007-01-21 06:35:14,Param('upgrade_notification') eq 'development_snapshot' should catch release candidates too if no development snapshot is available
367674,2007-02-02 12:42:17,[SECURITY] XSS when reading Atom feeds due to unescaped HTML
367722,2007-01-22 01:19:49,multiple comments from different dates in bugmail
367771,2007-01-22 11:24:00,Using a deadline greater than 2038-01-19 generates an error (year 2038 bug)
367853,2007-01-23 01:43:57,Bugzilla generates bad imagemap with Graphviz 2.12
367872,2007-01-23 04:00:18,The Edit products group
367894,2007-01-23 07:02:39,"Missing separator after the ""Sanity Check"" link in the footer"
367924,2007-01-23 11:23:43,[Tue Jan 23 12:13:56 2007] index.cgi : Use of uninitialized value in substitution (s///) at (eval 22) line 44.
367956,2007-07-23 02:04:47,"rename ""View User Account Log for ..."" to ""Account History for user ..."""
368006,2007-03-10 10:20:56,Useless <p></p> tags in admin/products/footer.html.tmpl
368047,2007-01-24 05:04:26,Overriding reopening-midair by closing leaves resolution empty
368071,2007-01-24 09:36:55,importxml fails to import if there is no newline before <?xml
368147,2007-01-25 06:27:18,Upgrade from 2.16 and earlier does not work with DBD::mysql 4.0
368228,2007-01-25 12:00:02,Changing a product doesn't change the list of components
368250,2007-01-25 16:17:48,collectstats.pl creates files with wrong ownership
368311,2007-01-26 05:54:34,custom field info is not imported into database from xml file
368315,2007-01-26 06:30:45,"Prefs link goes to User Preferences, but User Preferences goes to Default Preferences"
368502,2007-01-28 12:06:46,Bugzilla_logincookie should not be accessible via javascript
368654,2007-01-29 19:30:31,Release Notes for Bugzilla 2.20.4
368656,2007-01-29 19:59:00,"Security Advisory for release of Bugzilla 2.20.4, 2.22.2, and 2.23.4"
368802,2007-01-31 00:38:35,Upgrading to New Releases source update sections should have a link to Completing Your Upgrade
368941,2007-01-31 21:40:03,trgrst
368977,2007-02-01 06:55:00,email_in doesn't set remaining hours when resolving a bug
369062,2007-02-02 00:05:27,"prior should read ""earlier"" in edit groups"
369086,2007-02-02 05:23:29,"Bugzilla Guide broken, html and pdf truncated at 2nd chapter"
369139,2007-02-02 14:02:17,"Success message for adding a tag is titled ""Bugzilla Message"""
369171,2007-02-02 21:04:53,"Request for specifying ""type"" for a bugzilla item."
369173,2007-02-02 22:09:10,hitting XML button on page with search results caused XML parsing error
369268,2007-02-04 07:34:40,Api Documentation of Bugzilla::WebService::Product with wrong title.
369329,2007-02-06 13:28:19,"login calls in WebService.pm with valid user & pass fails because ""Unexpected field value"""
369358,2007-02-05 06:53:34,Template::Plugin::GD::Image not found on Fedora Core 6
369439,2007-02-05 19:43:45,Last two flags in list have fonts that don't match rest of flags
369489,2009-11-16 16:07:20,"Link for ""Target Milestone:"" goes to wrong place on new bug page (remove milestoneurl)"
369531,2007-02-06 10:48:08,description needs font styles
369624,2007-02-07 08:03:19,Changing Username in prefs throws error
369648,2007-02-07 11:53:34,syncLDAP.pl populates database with ldap users without default email preferences
369726,2007-02-08 03:35:29,Assigned To and CC list not populating for the normal users. Happens only for admin user
369768,2007-02-08 10:59:01,query.cgi has no title in the banner
369835,2007-02-09 09:47:01,email_in.pl should convert character encoding to utf8
369912,2007-02-09 13:10:56,buglists exported as iCalendar have wrong timestamps
369933,2007-04-19 01:06:01,Use Bugzilla::Util::correct_urlbase() everywhere in templates to get the correct URL to the Bugzilla installation
369958,2007-02-10 02:00:57,Attachment edit page has unneeded <br>s
369960,2007-02-10 11:51:00,Ensure 'steps to reproduce' does not appear when there aren't any (field is blanked out)
369982,2007-02-10 08:10:39,Meaningless column in userprefs.cgi if the user cannot share his saved searches
369994,2007-02-10 11:04:39,Obsolete custom fields should be excluded from the activity table
370010,2007-02-10 14:54:31,Use Apache::SizeLimit in mod_perl.pl to limit outrageous Apache memory usage
370060,2007-02-11 03:30:26,it has fitted with xp operating system
370155,2007-02-12 06:16:49,"If Whiteboard logs changes in bug activity, it should be named something else"
370253,2007-02-12 23:10:20,"quicksearchhack omits ""owner"" shortcut"
370314,2007-02-13 13:49:45,Bugzilla should have the ability to force annoying users to click through an interstitial
370370,2007-02-26 08:11:42,"On Windows, Bugzilla crashes when accessing editparams.cgi with mod_perl enabled"
370398,2007-02-15 07:09:27,Dependency graph wrong url path under mod_perl
370479,2007-02-14 23:34:07,home link
370606,2007-02-16 01:16:35,conclusive match error doesn't include a line break
370646,2007-02-16 08:20:02,"""Zarro Boogs found"" inadequate"
370664,2007-02-16 10:17:04,Upgrade from 2.16.7 to 2.22.1-2 fails without updating the database
370704,2007-02-16 18:29:53,Release Bugzilla 3.0rc1
370705,2007-02-25 19:33:13,"Create ""new features"" page for Bugzilla 3.0 and update Release pages"
370706,2007-02-16 18:44:34,Move /releases/2.24/ content to /releases/3.0/ on bugzilla.org
370707,2007-02-16 18:49:05,Create a Status Update for Bugzilla 3.0rc1
370708,2007-02-16 18:51:34,"Update ""Download"" Page for Bugzilla 3.0rc1"
370714,2007-02-16 18:57:10,"Update ""Changes"" Page for Bugzilla 3.0rc1"
370715,2007-02-16 19:04:02,Release/News Announcement for Bugzilla 3.0rc1
370732,2007-02-17 03:47:39,Update bugzilla-update.xml for Bugzilla 3.0 RC1
370739,2007-02-17 05:59:54,Bugzilla UI broken with Firefox 2.0.0.x
370885,2007-02-19 01:51:47,Arrows in dependency graphs are drawn the wrong way
370913,2007-02-19 09:16:34,query.cgi associates wrong components with products if at least one product has no component
370921,2007-02-20 04:03:40,reporter_accessible and cclist_accessible checkboxes in show_bug.cgi appear editable by users with no privs
370925,2007-02-19 10:28:39,Incorrect mail sent when unsetting requestee on review request
370926,2007-02-19 10:31:42,Incorrect mail sent when unsetting requestee on review request
371011,2007-02-20 05:29:53,test
371014,2007-02-20 06:08:18,Need a status whiteboard field while filing new bugs
371016,2007-02-20 06:34:04,Versions are no longer sorted by version-sort
371020,2008-08-06 15:23:54,"Overhaul the ""Upgrading to a New Release"" section"
371286,2007-02-22 10:31:05,Ignore deleted flags
371303,2007-02-22 13:20:08,Incorrect Chart Date Range
371425,2007-02-23 12:37:18,German Localization Page by Marc Schumann is not available
371537,2007-02-24 10:57:26,new installation fails attempting to populat duplicates table
371727,2007-02-26 03:56:09,One week is too long to wait for an update notification
371733,2007-02-26 04:54:14,"URL Attachment requires ""http://"", else causes ""no file specified"" error"
371758,2007-02-26 07:16:19,Where does the mail queue exist
371774,2007-02-26 09:27:11,process_bug.cgi should only validate longdesclength on mid-air collision
371808,2007-02-26 11:36:43,'emailsuffix' is duplicated on email notification
371833,2007-02-26 13:58:52,"""Edit attachment as comment"" could be twice as fast"
371931,2007-02-27 04:41:09,email_in.pl script signature delimiter not recognized
371979,2007-02-27 09:24:21,"javascript textbox contraction should happen in a timeout, not immediately"
372092,2007-02-27 23:40:25,Error when Search of open all open bugs
372125,2007-02-28 06:59:42,"cannot find bugs related to component, if  component has comma in his name"
372533,2007-03-03 15:04:57,Bugzilla::Object->update throws a warning if some values are undefined
372589,2007-03-04 09:26:18,Firefox squishes bugsearch window making it difficult to use
372668,2007-03-05 02:56:31,Email failed to send if using port number in bugzilla install
372723,2007-03-06 02:43:20,Bookmarkable template URLs on enter_bug.cgi should not contain tokens
372997,2007-03-06 22:24:39,JavaScript warnings in attachment.js
373026,2007-03-07 05:24:00,Duplicate entry error on attempt to re-create component
373217,2007-03-08 10:16:11,Long URLs pasted into BugZilla comments widen the whole bug report to more than 1 screen width
373286,2007-03-08 21:46:31,Versions from 2.17.4 - 2.23.2 can no longer upgrade
373300,2007-03-09 01:35:39,Passing parameters to any webservice through XMLRPC from java every time fails
373312,2007-03-09 04:47:07,bugzilla terms should not be used for db name
373315,2007-03-09 05:00:25,p in the last li looks like it's other block
373411,2007-03-09 15:51:52,The bug resolution can be set independently of the bug status
373413,2007-03-10 02:59:44,Wrong variable used when clearing the bug resolution
373423,2007-03-09 21:20:23,Inter-Bug Comment Links Don't Work
373492,2007-03-10 13:23:51,Data in data/mining/* is corrupted
373511,2007-03-10 18:37:12,InnoDB conversion can fail silently
373521,2007-03-10 22:17:36,raw 'bug' is used in pages/release-notes.html.tmpl and not be caught by test
373534,2007-03-11 04:04:53,because of incomplete information
373655,2007-03-12 08:49:55,Votes lost!
373661,2007-03-12 09:19:33,Bug detail page shows border around header sections; 2.23.x like layout without borders is not available
373664,2007-03-12 09:23:33,Assigning a bug to oneself produces database error
373744,2007-03-13 02:33:19,"Mailer error 'Can't call method ""address"" on an undefined value'"
373768,2007-03-13 07:29:13,Construction of the initial state not correct for UNCONFIRMED status
373814,2007-03-13 12:56:09,Wrong duplicated bug behavior
373815,2007-03-13 12:57:18,voting system in Bugzilla
373865,2007-03-13 22:31:13,Group name is missing in the title of the group edit page
373869,2007-03-13 22:55:57,Custom field names must be all lowercase or buglist.cgi sorting throws an error
373894,2007-03-14 03:01:00,Cannot iterate through search results
373926,2007-03-14 07:35:13,Time-tracking and attachment tables look too different
373997,2007-03-14 16:56:36,internal error when attempting a clone with no target milestone
374051,2007-03-15 04:56:20,Email notifications not being sent
374093,2007-03-15 09:31:47,Bugzilla/DB.pm Transaction Implementation not ACID compliant
374200,2007-03-16 03:11:10,Able to see a bug for which i don't have prmission
374302,2007-03-17 06:12:42,Some <table> tags are incorrect in admin/groups/edit.html.tmpl
374303,2007-03-17 00:35:19,bug searches are awkward
374382,2007-03-18 05:51:26,"Update doesn't populate miletstone table for products without bugs, preventing further bugs to be declared for those products"
374473,2007-03-19 07:22:29,css_class_quote in table.html.tmpl does not filter ( or )
374620,2007-03-20 10:44:30,Release of Bugzilla 3.0
374768,2007-03-21 06:37:08,Incorrect timestamps when creating bugs or adding additional comments
374771,2007-03-21 07:15:50,"Using the word ""attachment"" in the description or comment fields"
374951,2007-06-19 12:26:17,Initial installation creates the mysql db using latin1 charset (utf8 illegal mix of collations)
374965,2007-03-22 12:57:28,event oblect is always in  disable mode
374981,2007-03-22 14:42:36,Custom field single select options not available in config.cgi rdf
375007,2007-12-11 16:51:30,"[Oracle] Bugzilla uses SQL names in ""AS"" clauses that don't work in Oracle"
375138,2007-03-23 13:34:49,The UI of index.cgi is broken
375143,2007-03-23 13:55:41,footer should have clear:both in css
375191,2007-03-24 06:01:56,Remove ChangeStatus() and ChangeResolution() from process_bug.cgi
375218,2007-03-24 11:29:51,div#footer does not clear properly
375246,2007-03-24 20:41:55,"Installation is broken by ""can't coerce array into hash"""
375251,2007-03-25 22:51:37,Typo in the Bugzilla::WebService pod
375257,2007-03-25 01:56:07,"bug reassign fails with ""Illegal mix of collations"" after upgrading to 3rc1"
375287,2007-03-28 03:59:00,Remove the version check in contrib/merge-users.pl
375352,2007-03-25 17:53:48,Building DBI requires PathTools
375357,2007-03-25 19:28:04,GD::Graph requires GD::Text (not vice-versa)
375559,2007-03-27 08:20:02,Cloning bugs should automatically choose the same product as the to-be-cloned bug
375585,2007-03-27 11:33:37,Deadline not showing in Edit Search view of saved Search
375602,2007-03-27 12:46:58,makedocs.pl --with-pdf parameter check is buggy
375604,2007-03-27 13:12:21,the count of bugs for each keyword reflects closed and invalid bugs
